11,12,13,15,17,18,19,10,21,22,3,33,37,38,39,4,6,7,8,9,date,x,y,user
-72.0,-76.0,-100.0,-100.0,-100.0,-62.0,-79.0,-100.0,-100.0,-100.0,-72.0,-100.0,-100.0,-100.0,-100.0,-73.0,-69.0,-68.0,-84.0,-69.0,2019-09-25-192109,0.0,25.0,1.0
-76.0,-67.0,-100.0,-100.0,-76.0,-62.0,-100.0,-100.0,-100.0,-100.0,-61.0,-100.0,-78.0,-100.0,-84.0,-69.0,-66.0,-65.0,-75.0,-78.0,2019-09-25-192116,0.0,25.0,1.0
-75.0,-73.0,-100.0,-100.0,-100.0,-74.0,-78.0,-100.0,-100.0,-100.0,-63.0,-81.0,-100.0,-84.0,-89.0,-73.0,-67.0,-65.0,-78.0,-70.0,2019-09-25-192127,0.0,25.0,1.0
-71.0,-75.0,-100.0,-100.0,-76.0,-64.0,-100.0,-81.0,-83.0,-87.0,-57.0,-81.0,-78.0,-100.0,-88.0,-71.0,-65.0,-65.0,-76.0,-68.0,2019-09-25-192134,0.0,26.0,1.0
-76.0,-70.0,-100.0,-100.0,-84.0,-63.0,-81.0,-85.0,-81.0,-90.0,-100.0,-80.0,-82.0,-81.0,-87.0,-75.0,-76.0,-66.0,-84.0,-59.0,2019-09-25-192203,0.0,26.0,1.0
-78.0,-74.0,-100.0,-100.0,-75.0,-59.0,-100.0,-85.0,-100.0,-100.0,-63.0,-74.0,-100.0,-100.0,-86.0,-76.0,-72.0,-71.0,-76.0,-67.0,2019-09-25-192213,0.0,26.0,1.0
-73.0,-69.0,-100.0,-100.0,-75.0,-63.0,-100.0,-87.0,-100.0,-100.0,-67.0,-73.0,-100.0,-100.0,-86.0,-73.0,-66.0,-76.0,-83.0,-64.0,2019-09-25-192222,0.0,26.0,1.0
-100.0,-65.0,-85.0,-100.0,-83.0,-63.0,-100.0,-82.0,-82.0,-87.0,-54.0,-100.0,-100.0,-84.0,-85.0,-76.0,-66.0,-67.0,-84.0,-64.0,2019-09-25-192237,0.0,27.0,1.0
-80.0,-84.0,-100.0,-100.0,-100.0,-61.0,-85.0,-100.0,-100.0,-100.0,-66.0,-100.0,-79.0,-100.0,-100.0,-77.0,-67.0,-72.0,-100.0,-61.0,2019-09-25-192316,0.0,27.0,1.0
-77.0,-73.0,-100.0,-100.0,-100.0,-59.0,-85.0,-84.0,-82.0,-100.0,-70.0,-100.0,-78.0,-100.0,-100.0,-75.0,-67.0,-73.0,-82.0,-66.0,2019-09-25-192328,0.0,27.0,1.0
